id,vader_compound_new,vader_pos_new,vader_neg_new,vader_neu_new,finbert_bull_new,finbert_bear_new,finbert_neu_new,finbert_dir_new,hybrid_sentiment_new
1me3jy2,0.4767,0.237,0.0,0.763,0.65410787,0.01005101,0.33584112,0.64405686,0.5603784283161164
1me5bvd,0.0,0.0,0.0,1.0,0.04401648,0.0428586,0.913125,0.0011578798,0.0005789399147033691
1me5txo,0.8334,0.128,0.018,0.854,0.07369097,0.0358011,0.89050794,0.03788987,0.43564493587315084
1me6lle,-0.6917,0.031,0.107,0.863,0.0391268,0.25092825,0.7099449,-0.21180145,-0.45175072721242904
1me6zdd,-0.7271,0.047,0.096,0.857,0.074271046,0.01611767,0.9096113,0.058153376,-0.3344733120083809
1meb8ra,0.9399,0.109,0.029,0.862,0.22441413,0.01236248,0.76322347,0.21205164,0.5759758224606514
1mebb37,0.7236,0.121,0.043,0.836,0.032765765,0.07667336,0.89056087,-0.043907594,0.339846203032136
1med5nx,0.0,0.0,0.0,1.0,0.03272031,0.017824829,0.94945484,0.01489548,0.007447740063071251
1medxb8,0.9955,0.125,0.016,0.859,0.056024272,0.021893855,0.9220818,0.034130417,0.5148152084052563
1mef20z,0.9816,0.185,0.01,0.805,0.06040549,0.016619664,0.9229748,0.043785825,0.5126929126858711
1megaud,0.8519,0.053,0.022,0.925,0.016250446,0.04128226,0.9424674,-0.025031812,0.4134340937554836
1mehnsy,0.965,0.191,0.0,0.809,0.036963098,0.023264537,0.9397724,0.013698561,0.4893492805585265
1mei2es,0.9326,0.075,0.0,0.925,0.053694434,0.6678985,0.2784071,-0.61420405,0.1591979754447937
1mejd65,0.6884,0.155,0.1,0.745,0.063309565,0.036339305,0.9003511,0.02697026,0.3576851299226284
1mekam4,-0.9594,0.07,0.115,0.816,0.036035627,0.07542569,0.88853866,-0.039390065,-0.4993950323879719
1mekjgy,0.0,0.0,0.0,1.0,0.01993256,0.053856023,0.9262114,-0.033923462,-0.016961731016635895
1mekp5w,0.0,0.0,0.0,1.0,0.80239785,0.022925902,0.17467625,0.77947193,0.38973596692085266
1mekqr7,0.0,0.0,0.0,1.0,0.013697036,0.96584564,0.02045736,-0.9521486,-0.47607430815696716
1meln3n,0.1779,0.134,0.0,0.866,0.050200842,0.041242134,0.908557,0.0089587085,0.09342935424745083
1memjh5,0.9035,0.111,0.06,0.829,0.02029864,0.08957315,0.89012825,-0.069274515,0.4171127425432205
1memlri,0.9464,0.15,0.0,0.85,0.082808085,0.014805744,0.9023862,0.06800234,0.5072011715888978
1memmnn,0.8807,0.185,0.072,0.743,0.038413614,0.09011516,0.8714712,-0.051701546,0.414499227142334
1men8mh,0.9721,0.277,0.0,0.723,0.06946744,0.01908826,0.9114442,0.05037918,0.5112395897090435
1mennu9,0.753,0.08,0.0,0.92,0.03515738,0.0407854,0.9240572,-0.0056280196,0.37368599021434784
1menudr,-0.9292,0.023,0.085,0.892,0.127673,0.81474996,0.057577018,-0.6870769,-0.8081384631156922
1meo7aw,0.0,0.0,0.0,1.0,0.16298644,0.017086875,0.8199266,0.14589956,0.07294978201389313
1meobwk,0.9889,0.228,0.0,0.772,0.23681433,0.010440511,0.75274515,0.22637382,0.6076369107484818
1meqqsi,0.5983,0.068,0.05,0.882,0.039189227,0.054266393,0.9065444,-0.015077166,0.29161141687035563
1met9dj,0.9683,0.087,0.007,0.906,0.039746784,0.5239735,0.43627968,-0.48422673,0.24203663327693942
1metren,-0.128,0.0,0.111,0.889,0.17015354,0.009116668,0.8207298,0.16103688,0.016518439412117003
1metvg4,0.0,0.0,0.0,1.0,0.021150885,0.07498829,0.90386087,-0.053837404,-0.026918701827526093
1metw62,0.0,0.0,0.0,1.0,0.021150885,0.07498829,0.90386087,-0.053837404,-0.026918701827526093
1mevlsw,0.9925,0.191,0.0,0.809,0.07034235,0.023197694,0.90646,0.04714465,0.519822325706482
1mexfbf,0.9731,0.164,0.0,0.836,0.030473154,0.018068565,0.9514583,0.012404589,0.4927522944912314
1mf03qh,0.9671,0.21,0.084,0.706,0.03478569,0.048195682,0.91701865,-0.013409991,0.47684500459134577
1mf1ruf,0.904,0.124,0.012,0.864,0.0511493,0.018645681,0.9302051,0.03250362,0.4682518098950386
1mf2eew,0.5178,0.08,0.034,0.886,0.2747137,0.03096174,0.69432455,0.24375196,0.38077597900629045
1mfc9rg,0.965,0.191,0.0,0.809,0.03699874,0.023278652,0.93972266,0.01372009,0.4893600447848439
1mffm5w,-0.1027,0.0,0.135,0.865,0.012991074,0.9271494,0.05985953,-0.91415834,-0.5084291721343994
1mfh1iv,0.9464,0.15,0.0,0.85,0.08284829,0.014775418,0.9023763,0.06807287,0.507236435186863
1mfh2sc,0.0,0.0,0.0,1.0,0.95285636,0.024685543,0.022458091,0.9281708,0.4640854001045227
1mfh5xv,0.0,0.0,0.0,1.0,0.03065719,0.93214387,0.037198897,-0.9014867,-0.45074334740638733
1mfhmcz,0.0,0.0,0.0,1.0,0.19488591,0.009844554,0.79526955,0.18504135,0.09252067655324936
1mfi49j,0.753,0.08,0.0,0.92,0.035109352,0.04093552,0.92395514,-0.0058261678,0.37358691611886025
1mfiuwq,0.0,0.0,0.0,1.0,0.028444558,0.26052386,0.7110316,-0.2320793,-0.11603964865207672
1mfkqu4,0.128,0.103,0.0,0.897,0.030771075,0.4900498,0.47917905,-0.45927873,-0.16563936626911163
1mfkvhb,0.0,0.0,0.0,1.0,0.05697194,0.019886484,0.9231416,0.03708546,0.018542729318141937
1mflt31,0.1328,0.046,0.034,0.92,0.047668654,0.016266363,0.93606496,0.03140229,0.08210114493370056
1mfm7g8,0.9311,0.113,0.055,0.832,0.06090866,0.03488612,0.9042052,0.026022539,0.47856126927137377
1mfmbhs,-0.3612,0.0,0.241,0.759,0.05165824,0.3023862,0.6459556,-0.25072795,-0.3059639757633209
1mfmo1k,0.8968,0.112,0.042,0.846,0.07348426,0.015714321,0.9108015,0.057769936,0.47728496778905394
1mfoq4p,0.0,0.0,0.0,1.0,0.042418625,0.025027312,0.9325541,0.017391313,0.008695656433701515
1mfp94m,0.0,0.0,0.0,1.0,0.0340976,0.050118364,0.915784,-0.016020764,-0.00801038183271885
1mfqvpj,0.9825,0.148,0.0,0.852,0.10076554,0.013969329,0.88526505,0.08679621,0.5346481046080589
1mfrvkf,0.9486,0.088,0.006,0.906,0.23284113,0.017398585,0.7497603,0.21544255,0.5820212765812873
1mftg4r,0.5719,0.065,0.033,0.902,0.17366111,0.013656428,0.8126825,0.16000469,0.36595234514474867
1mftlo8,-0.7789,0.045,0.107,0.848,0.03623915,0.12469718,0.8390637,-0.08845803,-0.4336790157079697
1mfvxl4,-0.0475,0.071,0.077,0.852,0.020580346,0.3427448,0.63667476,-0.32216445,-0.18483222305774688
1mfy6aq,0.9847,0.219,0.061,0.72,0.052138135,0.3453212,0.6025407,-0.2931831,0.34575845584869386
1mfyamv,0.0,0.0,0.0,1.0,0.074246846,0.020428829,0.9053243,0.053818017,0.026909008622169495
1mg0ym8,-0.7906,0.028,0.117,0.856,0.039441153,0.5299185,0.43064028,-0.49047732,-0.6405386617660522
1mg19lm,0.327,0.058,0.048,0.893,0.044722468,0.034899365,0.92037815,0.0098231025,0.1684115512520075
1mg547q,0.965,0.191,0.0,0.809,0.036984906,0.023286518,0.93972856,0.013698388,0.48934919394552706
1mg6zx1,0.9458,0.184,0.069,0.747,0.05013938,0.029451668,0.920409,0.02068771,0.4832438552469015
1mg8z7c,0.987,0.183,0.018,0.799,0.31414226,0.00840584,0.6774519,0.30573642,0.6463682112693787
1mg9s2z,0.9464,0.15,0.0,0.85,0.08325622,0.014722392,0.9020214,0.06853383,0.5074669151723386
1mg9ze4,0.6872,0.164,0.0,0.836,0.031282555,0.053715635,0.91500187,-0.02243308,0.33238346011042597
1mgaqmq,0.0,0.0,0.0,1.0,0.035976004,0.38435152,0.5796725,-0.34837553,-0.1741877645254135
1mgate9,0.9915,0.225,0.031,0.744,0.08583356,0.012019922,0.9021466,0.07381363,0.5326568160653115
1mgatfj,0.753,0.08,0.0,0.92,0.035071414,0.040900376,0.9240282,-0.0058289617,0.3735855191349983
1mgc09y,0.0,0.0,0.0,1.0,0.030078096,0.032668438,0.9372535,-0.0025903415,-0.001295170746743679
1mgc1q0,-0.3182,0.0,0.187,0.813,0.07034149,0.15319224,0.7764663,-0.08285075,-0.20052537340521812
1mgcyn5,0.3182,0.161,0.0,0.839,0.67569077,0.06210894,0.26220027,0.61358184,0.46589091811180117
1mgeac2,0.9885,0.169,0.006,0.824,0.09308468,0.012987448,0.8939278,0.08009723,0.5342986141443253
1mgft5n,0.9549,0.136,0.011,0.852,0.08241483,0.017355628,0.9002295,0.0650592,0.5099795999646186
1mgg6j3,0.8105,0.133,0.0,0.867,0.03141649,0.05166692,0.91691655,-0.020250428,0.3951247857660055
1mggh5o,0.9905,0.144,0.0,0.856,0.13055664,0.009441695,0.8600017,0.12111495,0.5558074734508991
1mgi3sy,0.5423,0.077,0.0,0.923,0.8496002,0.009161246,0.14123859,0.84043896,0.6913694809913635
1mgjfhw,0.1921,0.088,0.069,0.843,0.037921596,0.026865395,0.9352131,0.0110562015,0.10157810076624155
1mgki8j,0.9876,0.185,0.028,0.787,0.21935563,0.011543891,0.7691005,0.20781174,0.5977058715105057
1mgkpej,0.0,0.0,0.0,1.0,0.023351116,0.70643634,0.2702125,-0.6830852,-0.3415426015853882
1mgm5e6,0.0,0.0,0.0,1.0,0.05496715,0.014432754,0.9306001,0.040534396,0.020267197862267494
1mgmolg,0.9013,0.147,0.0,0.853,0.0379725,0.053859014,0.9081685,-0.015886515,0.442706742310524
1mgn119,0.9564,0.1,0.0,0.9,0.029822938,0.021316756,0.9488604,0.008506183,0.48245309129059316
1mgsvlf,0.9756,0.094,0.022,0.884,0.04468077,0.03713766,0.9181816,0.0075431094,0.4915715546786785
1mgt44g,0.5719,1.0,0.0,0.0,0.1490761,0.036486458,0.81443745,0.11258964,0.34224482120275496
1mguwwm,0.376,0.284,0.0,0.716,0.36295688,0.013435894,0.6236073,0.34952098,0.36276049065589905
1mgxyta,-0.8192,0.067,0.163,0.77,0.07582925,0.052955493,0.8712152,0.02287376,-0.39816312036514284
1mgy7qp,0.8497,0.095,0.072,0.833,0.09737733,0.01747454,0.8851482,0.07990279,0.4648013952434063
1mgymin,0.965,0.191,0.0,0.809,0.03694783,0.02329542,0.93975675,0.013652412,0.4893262061104178
1mh2opw,0.3182,0.087,0.0,0.913,0.9164213,0.0553913,0.028187409,0.86103,0.5896149912834168
1mh3itz,0.9464,0.15,0.0,0.85,0.08268989,0.014856944,0.9024531,0.06783295,0.5071164733886719
1mh4ldl,0.753,0.08,0.0,0.92,0.0350428,0.040991414,0.9239657,-0.0059486143,0.3735256928354502
1mh541z,0.9536,0.095,0.029,0.876,0.10119182,0.022041483,0.87676674,0.079150334,0.5163751670002937
1mh5zrd,0.0,0.0,0.0,1.0,0.58280605,0.14245555,0.27473843,0.4403505,0.22017525136470795
1mh6lkx,0.3818,0.265,0.0,0.735,0.06511728,0.027969869,0.9069128,0.03714741,0.20947370510697363
1mh7bsg,0.9938,0.145,0.008,0.847,0.3155753,0.17567076,0.50875396,0.13990454,0.5668522718787193
1mh7gtg,0.4588,0.136,0.0,0.864,0.025901489,0.028495625,0.94560283,-0.0025941357,0.22810293214917182
1mh7r4r,0.9744,0.191,0.04,0.769,0.10463173,0.013126644,0.8822416,0.09150509,0.5329525439560414
1mh7v42,0.8949,0.144,0.031,0.825,0.059480354,0.02228844,0.9182311,0.037191913,0.4660459562659264
1mh7xk5,0.7177,0.187,0.0,0.813,0.17454012,0.009634169,0.8158257,0.16490595,0.4413029752135277
1mh7yuu,0.6369,0.063,0.0,0.937,0.07674334,0.012626222,0.9106304,0.06411712,0.35050855935812
1mh9cc4,-0.504,0.17,0.243,0.587,0.032837577,0.13969341,0.82746893,-0.10685583,-0.30542791602015495
1mh9ct2,0.9486,0.078,0.05,0.873,0.07683832,0.028211137,0.89495057,0.048627183,0.4986135914206505
1mh9w4o,0.0,0.0,0.0,1.0,0.76135594,0.0642131,0.17443098,0.69714284,0.34857141971588135
1mh9wke,0.4005,0.27,0.0,0.73,0.94178903,0.03277786,0.025433056,0.9090112,0.65475559258461
1mha6fd,0.9471,0.129,0.022,0.85,0.11529098,0.014669097,0.8700399,0.10062188,0.5238609395503998
1mhak89,0.0,0.0,0.0,1.0,0.05636505,0.026974292,0.9166606,0.029390758,0.014695378951728344
1mhdy8v,0.0,0.0,0.0,1.0,0.066976644,0.012018385,0.92100495,0.054958258,0.027479128912091255
1mhe74d,0.8885,0.188,0.0,0.812,0.06495262,0.016620954,0.91842645,0.048331663,0.46841583150625227
1mhfo4n,0.9926,0.07,0.008,0.922,0.31469312,0.01578008,0.6695268,0.29891303,0.6457565159082412
1mhit74,0.9798,0.111,0.023,0.866,0.045241173,0.046992913,0.90776587,-0.0017517395,0.4890241302341223
1mhj5mj,0.9667,0.197,0.0,0.803,0.05293361,0.022953933,0.9241124,0.029979678,0.4983398389354348
1mhji1e,0.1431,0.062,0.05,0.888,0.01933806,0.8828067,0.09785523,-0.86346865,-0.3601843235015869
1mhlesl,0.9881,0.094,0.016,0.89,0.15688138,0.060142774,0.7829758,0.09673861,0.5424193033456802
1mhpo6e,0.9841,0.201,0.104,0.695,0.07952949,0.031268813,0.8892017,0.048260674,0.5161803369402885
1mhqvwa,0.99,0.147,0.015,0.838,0.18064453,0.01625507,0.8031004,0.16438946,0.5771947306394577
1mhu1ro,0.965,0.191,0.0,0.809,0.036972657,0.023275372,0.939752,0.013697285,0.4893486426025629
1mhvm8v,0.0,0.0,0.0,1.0,0.09304257,0.11529075,0.7916666,-0.022248186,-0.01112409308552742
1mhvx7p,-0.3182,0.0,0.054,0.946,0.058025736,0.031018514,0.9109557,0.027007222,-0.14559638891220092
1mhw49s,0.9804,0.176,0.056,0.768,0.055943064,0.07372267,0.87033427,-0.017779604,0.481310198199749
1mhwt1p,0.4767,0.05,0.019,0.932,0.056221616,0.061865296,0.8819131,-0.0056436807,0.23552815965414048
1mhxt82,-0.3468,0.047,0.058,0.895,0.031784903,0.060984544,0.9072305,-0.029199641,-0.18799982059895992
1mhz5x0,0.9464,0.15,0.0,0.85,0.08252715,0.014895475,0.90257746,0.06763168,0.5070158383965493
1mi09a5,0.753,0.08,0.0,0.92,0.03510299,0.040885326,0.9240117,-0.005782336,0.3736088320016861
1mi11y4,0.0,0.0,0.0,1.0,0.09578382,0.8780122,0.026204027,-0.78222835,-0.39111417531967163
1mi1vub,0.9795,0.14,0.025,0.835,0.15663998,0.024255456,0.81910455,0.13238452,0.5559422618746758
1mi2gib,0.985,0.297,0.031,0.671,0.23288006,0.009468423,0.75765157,0.22341163,0.6042058172821998
1mi2wpb,0.0,0.143,0.143,0.714,0.04141248,0.7114578,0.24712971,-0.6700453,-0.3350226581096649
1mi55qo,0.0,0.0,0.0,1.0,0.025141042,0.027217364,0.9476415,-0.0020763222,-0.0010381611064076424
1mi5bi6,0.9867,0.127,0.044,0.829,0.058429852,0.092875265,0.84869486,-0.034445412,0.47612729377150537
1mi6nqj,0.5574,0.035,0.0,0.965,0.114171274,0.063919365,0.8219093,0.05025191,0.3038259543001652
1mi6vgo,0.0,0.0,0.0,1.0,0.18245828,0.013073907,0.80446786,0.16938438,0.08469218760728836
1mi8f85,0.3695,0.037,0.024,0.938,0.04723895,0.030128289,0.9226328,0.01711066,0.1933053303360939
1mi8t7k,0.0,0.0,0.0,1.0,0.049990077,0.016838457,0.9331715,0.03315162,0.016575809568166733
1mi9rcj,0.504,0.025,0.0,0.975,0.060247947,0.149071,0.79068106,-0.08882305,0.2075884748697281
1miaauh,-0.3632,0.144,0.184,0.672,0.041395087,0.213199,0.74540585,-0.17180392,-0.26750196073055266
1micj5t,0.9752,0.148,0.048,0.805,0.13015571,0.0135822045,0.8562621,0.116573505,0.5458867525517941
1midsp9,0.8739,0.113,0.0,0.887,0.05551136,0.021648092,0.9228405,0.03386327,0.4538816343963146
1mie88u,0.4404,0.172,0.0,0.828,0.17903288,0.023816692,0.79715043,0.15521619,0.2978080936193466
1miget7,0.8377,0.212,0.0,0.788,0.092794366,0.028300822,0.8789048,0.064493544,0.45109677219986916
1mil7kt,0.961,0.157,0.0,0.843,0.45361915,0.010737828,0.53564304,0.44288132,0.7019406579732894
1minspq,0.9962,0.298,0.027,0.675,0.12558316,0.016747708,0.8576691,0.10883545,0.5525177256524563
1mipmxr,0.965,0.191,0.0,0.809,0.03704715,0.023260558,0.9396923,0.013786593,0.489393296726048
1mir528,0.9929,0.175,0.024,0.801,0.13317567,0.01638845,0.85043585,0.116787225,0.5548436125040055
1mirxb8,0.8798,0.082,0.03,0.888,0.0720016,0.0329952,0.8950032,0.039006397,0.4594031985640526
1misotk,0.0,0.0,0.0,1.0,0.033804897,0.030320877,0.93587416,0.00348402,0.0017420100048184395
1mit42v,0.8937,0.089,0.037,0.875,0.049211327,0.10592098,0.8448677,-0.05670965,0.4184951745480299
1mitvl0,0.5267,0.274,0.0,0.726,0.6473101,0.012333299,0.34035665,0.6349768,0.5808384021282196
1miunyy,0.9464,0.15,0.0,0.85,0.082356654,0.014925712,0.9027176,0.06743094,0.5069154716253281
1miuslr,0.9916,0.133,0.042,0.825,0.115453675,0.03195598,0.8525903,0.083497696,0.5375488478124142
1mivrb0,0.753,0.08,0.0,0.92,0.035174746,0.040861633,0.92396367,-0.0056868866,0.3736565566956997
1miwiru,-0.6124,0.0,0.417,0.583,0.0127963405,0.9379886,0.04921516,-0.92519224,-0.7687961184501648
1mixwav,0.8957,0.122,0.0,0.878,0.47006118,0.010539292,0.5193995,0.4595219,0.6776109448432923
1miyx4j,0.0,0.0,0.0,1.0,0.23198664,0.006950425,0.761063,0.22503622,0.11251810938119888
1mj0dyk,0.0,0.0,0.0,1.0,0.72358817,0.016646046,0.25976577,0.70694214,0.3534710705280304
1mj0h0i,0.2406,0.029,0.0,0.971,0.035282742,0.048869323,0.915848,-0.013586581,0.1135067096233368
1mj0prd,0.0772,0.145,0.127,0.727,0.14298794,0.047678843,0.80933326,0.09530909,0.08625454679727554
1mj1f64,0.2732,0.14,0.083,0.777,0.28719503,0.056815986,0.655989,0.23037905,0.2517895225048065
1mj1jfg,0.0,0.0,0.0,1.0,0.7897663,0.039802868,0.17043084,0.74996346,0.37498173117637634
1mj27zx,0.8686,0.098,0.07,0.832,0.040439863,0.123108335,0.8364518,-0.08266847,0.39296576582193377
1mj3n9k,0.0,0.0,0.0,1.0,0.9398871,0.025054991,0.035057917,0.9148321,0.4574160575866699
1mj3yx3,0.9652,0.129,0.026,0.846,0.043861598,0.023301324,0.93283707,0.020560274,0.492880136950314
1mj4cte,0.0,0.0,0.0,1.0,0.029547267,0.24187264,0.72858,-0.21232536,-0.10616268217563629
1mj5t7s,0.8792,0.079,0.063,0.858,0.030523613,0.14050591,0.82897043,-0.1099823,0.38460885158777236
1mjcf8q,-0.6249,0.073,0.202,0.726,0.026016837,0.32423735,0.64974576,-0.29822052,-0.46156025762557984
1mjdl06,0.6249,0.135,0.0,0.865,0.03919616,0.033033747,0.92777,0.0061624125,0.31553120623230935
1mjf1ur,0.974,0.133,0.03,0.837,0.044574123,0.029605405,0.9258204,0.0149687175,0.49448435873538255
1mjflih,0.9098,0.109,0.024,0.867,0.24366881,0.008462218,0.74786896,0.23520659,0.5725032945513726
1mjgyir,0.9455,0.135,0.017,0.849,0.060580898,0.018295709,0.9211234,0.04228519,0.4938925945162773
1mjkzfe,0.965,0.191,0.0,0.809,0.03707819,0.023250274,0.9396716,0.013827916,0.4894139581173658
1mjmw6m,0.9712,0.111,0.0,0.889,0.16028108,0.014683046,0.8250358,0.14559802,0.5583990120649338
1mjndur,0.4939,0.198,0.0,0.802,0.011330148,0.9107751,0.077894725,-0.899445,-0.2027724986553192
1mjnwk8,0.0258,0.084,0.0,0.916,0.30437216,0.048475113,0.64715266,0.25589705,0.14084852256774902
1mjq0e1,0.9059,0.064,0.045,0.89,0.024412064,0.44676977,0.5288182,-0.4223577,0.24177114589214327
1mjq2ez,0.9464,0.15,0.0,0.85,0.08277477,0.014881305,0.90234387,0.06789347,0.5071467339217663
1mjq41g,0.0,0.0,0.0,1.0,0.23919079,0.7314755,0.02933374,-0.4922847,-0.24614234268665314
1mjr5q6,0.753,0.08,0.0,0.92,0.03534908,0.040734466,0.9239166,-0.0053853877,0.3738073061555624
1mjruu8,0.9917,0.158,0.01,0.831,0.042447343,0.03373979,0.92381287,0.008707553,0.5002037765741348
1mjrvrk,-0.743,0.0,0.422,0.578,0.07151013,0.55459136,0.37389854,-0.48308122,-0.6130406107902526
1mjsexc,-0.5719,0.0,0.291,0.709,0.025999174,0.049629107,0.92437166,-0.023629934,-0.29776496679782866
1mjul0g,0.94,0.092,0.02,0.888,0.084092356,0.014580091,0.90132755,0.06951226,0.5047561314702034
1mjw1g9,0.9643,0.078,0.0,0.922,0.046279922,0.016700922,0.93701917,0.029579,0.49693950027376416
1mjw35w,0.4019,0.346,0.0,0.654,0.057606425,0.036085214,0.9063085,0.02152121,0.21171060533523559
1mjw7nz,0.8689,0.205,0.0,0.795,0.10575582,0.012213506,0.8820307,0.093542315,0.4812211575329304
1mjwsuf,0.7297,0.339,0.0,0.661,0.8452054,0.019872712,0.13492188,0.8253327,0.7775163506031036
1mjww6t,0.7391,0.149,0.128,0.722,0.09031581,0.22124846,0.6884358,-0.13093266,0.3040836705446243
1mjx2vp,0.0,0.0,0.0,1.0,0.011528187,0.95623815,0.032233633,-0.94470996,-0.4723549783229828
1mjxxkr,0.6908,0.116,0.0,0.884,0.07379106,0.01452717,0.9116818,0.059263885,0.37503194251060484
1mk0l9x,0.9719,0.12,0.008,0.872,0.09083749,0.017204968,0.8919575,0.07363252,0.5227662617087364
1mk12p0,0.3404,0.078,0.055,0.867,0.047467716,0.06348392,0.8890484,-0.016016208,0.16219189618229865
1mk1g3s,0.0,0.0,0.0,1.0,0.033133727,0.020408386,0.9464578,0.01272534,0.006362670101225376
1mk2ho9,0.9354,0.145,0.074,0.781,0.038592096,0.11019138,0.85121655,-0.07159929,0.43190035511255265
1mk2qby,0.2023,0.167,0.0,0.833,0.9307689,0.011256507,0.05797451,0.9195124,0.5609061955451965
1mk3oe8,0.9983,0.311,0.005,0.683,0.050316527,0.038018722,0.9116648,0.012297805,0.5052989026993513
1mk41ln,0.0,0.0,0.0,1.0,0.030256642,0.05664039,0.91310304,-0.026383748,-0.013191874139010906
1mk51b1,0.9887,0.135,0.051,0.814,0.359439,0.23041263,0.41014838,0.12902635,0.5588631766796113
1mk60ub,0.9065,0.09,0.014,0.897,0.09040601,0.03857064,0.87102336,0.05183537,0.4791676846593618
1mk7ed0,0.0,0.0,0.0,1.0,0.035649877,0.021173395,0.9431767,0.014476482,0.007238240912556648
1mk7f3v,0.8625,0.516,0.0,0.484,0.8136953,0.03458654,0.15171811,0.77910876,0.8208043813705445
1mk7g89,0.0,0.0,0.0,1.0,0.035649877,0.021173395,0.9431767,0.014476482,0.007238240912556648
1mk7ila,0.7043,0.083,0.041,0.876,0.14359117,0.011874102,0.8445348,0.13171706,0.41800852801799776
1mk8wwn,0.9851,0.14,0.024,0.836,0.061058532,0.025608188,0.91333324,0.035450347,0.5102751733839512
1mkg8aq,0.965,0.191,0.0,0.809,0.03706332,0.023262527,0.93967414,0.013800792,0.48940039619803427
1mkjdi8,0.0,0.0,0.0,1.0,0.023323042,0.12545094,0.85122603,-0.102127895,-0.05106394737958908
1mkjwbm,0.9816,0.319,0.022,0.659,0.13917038,0.009558449,0.8512712,0.12961192,0.5556059621453285
1mkl81m,0.9464,0.15,0.0,0.85,0.082887806,0.014830241,0.902282,0.06805757,0.50722878344059
1mklti9,0.0,0.0,0.0,1.0,0.07318787,0.011925168,0.914887,0.061262704,0.030631352216005325
1mkm81m,0.0,0.0,0.0,1.0,0.03845236,0.021078216,0.9404694,0.017374145,0.008687072433531284
1mkmcbn,0.753,0.08,0.0,0.92,0.035268486,0.04083454,0.9238969,-0.005566053,0.37371697345376015
1mkmuod,0.9069,0.088,0.032,0.88,0.04982974,0.029043691,0.9211266,0.020786049,0.46384302442222836
1mkn8ev,0.5719,0.198,0.0,0.802,0.6639123,0.013750017,0.3223377,0.6501623,0.6110311398029327
1mko9uv,0.25,0.214,0.0,0.786,0.6033292,0.009104254,0.38756663,0.59422493,0.42211246490478516
1mkokw4,0.34,0.146,0.0,0.854,0.19696648,0.02066327,0.7823702,0.17630321,0.2581516039371491
1mkoquu,0.8829,0.065,0.0,0.935,0.041506294,0.02061807,0.9378757,0.020888224,0.4518941121220589
1mkqv2t,-0.8778,0.057,0.115,0.828,0.04060823,0.4851215,0.4742703,-0.44451326,-0.6611566306591035
1mkspyp,0.9237,0.086,0.0,0.914,0.029170135,0.108065404,0.86276436,-0.07889527,0.4224023645877838
1mkv0qp,0.9272,0.328,0.0,0.672,0.10544425,0.012062136,0.88249356,0.09338212,0.5102910600662232
1mkvni1,0.4199,0.1,0.0,0.9,0.06855815,0.10626497,0.8251769,-0.037706822,0.19109658892154693
1mkw5fe,0.8943,0.168,0.032,0.8,0.073290735,0.018706206,0.90800303,0.05458453,0.4744422646254301
1mkw67k,0.9875,0.156,0.016,0.828,0.71676075,0.016787317,0.266452,0.69997346,0.843736732006073
1mkw9wb,-0.3612,0.0,0.212,0.788,0.056373008,0.8646622,0.078964844,-0.8082892,-0.5847445851325989
1mkwgic,0.9595,0.187,0.027,0.786,0.078121915,0.014166382,0.90771174,0.06395553,0.5117277652621269
1mkxl8c,0.7733,0.099,0.052,0.848,0.028653903,0.053099394,0.91824675,-0.02444549,0.3744272545441985
1mkyn4e,0.8402,0.064,0.0,0.936,0.18339095,0.0112866135,0.8053224,0.17210433,0.5061521644353866
1ml08p2,0.0,0.0,0.0,1.0,0.024355575,0.07374859,0.9018958,-0.049393013,-0.024696506559848785
1ml0bv1,0.9906,0.179,0.028,0.792,0.08248591,0.012824758,0.9046894,0.06966115,0.5301305739462376
1ml0e91,0.0,0.0,0.0,1.0,0.044992972,0.03696346,0.9180435,0.008029513,0.0040147565305233
1ml0f43,-0.5423,0.0,0.179,0.821,0.009778338,0.8936437,0.09657799,-0.88386536,-0.7130826782226563
1ml0kim,-0.128,0.066,0.062,0.872,0.050991166,0.24450082,0.704508,-0.19350965,-0.16075482660531998
1ml0kks,0.9336,0.095,0.0,0.905,0.03477791,0.018960353,0.9462618,0.015817557,0.4747087782651186
1ml0nyi,0.0,0.0,0.0,1.0,0.13058724,0.019415047,0.8499977,0.111172184,0.05558609217405319
1ml0upt,0.4625,0.104,0.037,0.859,0.07078732,0.017586159,0.9116266,0.05320116,0.25785058066248895
1ml0z91,-0.8677,0.109,0.137,0.754,0.037344005,0.13683064,0.82582533,-0.099486634,-0.48359331706762315
1ml4dis,0.9755,0.162,0.02,0.817,0.09153409,0.016629586,0.89183635,0.07490451,0.5252022544443607
1ml65f2,0.2617,0.048,0.032,0.921,0.052692294,0.027483683,0.919824,0.025208611,0.14345430552065372
1ml70q6,0.0,0.0,0.0,1.0,0.043355085,0.02918354,0.9274614,0.014171544,0.007085772231221199
1ml7gvc,0.4588,0.059,0.0,0.941,0.062247414,0.013277809,0.9244747,0.048969604,0.2538848020374775
1ml92us,0.7712,0.073,0.015,0.912,0.11661759,0.022910861,0.8604714,0.09370673,0.43245336351394653
1ml9bat,0.7941,0.158,0.0,0.842,0.19471492,0.009254715,0.7960303,0.18546021,0.4897801049232483
1ml9koy,0.8811,0.177,0.03,0.792,0.14498134,0.010561952,0.8444567,0.13441938,0.5077596908092499
1ml9n9r,-0.4215,0.0,0.113,0.887,0.6104697,0.036239237,0.35329106,0.57423043,0.076365216255188
